code,identity,observedA,observedB,cat_A,cat_B,A_climate_concern,A_gay_adoption,A_migration_enriches_culture,A_govt_reduce_inequ,B_climate_concern,B_gay_adoption,B_migration_enriches_culture,B_govt_reduce_inequ,ed_climate_concern,ed_gay_adoption,ed_migration_enriches_culture,ed_govt_reduce_inequ,posAx,posAy,posBx,posBy,euclideanDistance,perceivedDistance
euega2v7,Grüne,self,P2,self,P,2,1,2.0,2,3,5,3.0,5,1,4,1.0,3,363.5,218.60000610351562,28.5,237.60000610351562,5.196152422706632,335.538373364359
euega2v7,Grüne,self,P3,self,P,2,1,2.0,2,1,1,1.0,1,1,0,1.0,1,363.5,218.60000610351562,455.5,171.60000610351562,1.7320508075688772,103.31021246711285
euega2v7,Grüne,self,P4,self,P,2,1,2.0,2,3,3,5.0,3,1,2,3.0,1,363.5,218.60000610351562,166.5,305.6000061035156,3.872983346207417,215.3555200128383
euega2v7,Grüne,friend1,friend2,friend,friend,2,1,2.0,3,2,2,3.0,3,0,1,1.0,0,299.5,216.60000610351562,277.5,294.6000061035156,1.4142135623730951,81.04319835741924
euega2v7,Grüne,friend1,friend3,friend,friend,2,1,2.0,3,1,1,2.0,2,1,0,0.0,1,299.5,216.60000610351562,414.5,189.60000610351562,1.4142135623730951,118.12705024675762
euega2v7,Grüne,friend1,GreenVoter,friend,voter,2,1,2.0,3,1,2,2.0,2,1,1,0.0,1,299.5,216.60000610351562,382.5,201.60000610351562,1.7320508075688772,84.34453153583817
euega2v7,Grüne,friend1,AfDVoter,friend,voter,2,1,2.0,3,4,5,5.0,4,2,4,3.0,1,299.5,216.60000610351562,64.5,414.6000061035156,5.477225575051661,307.2930197710322
euega2v7,Grüne,friend1,P1,friend,P,2,1,2.0,3,3,3,3.0,5,1,2,1.0,2,299.5,216.60000610351562,200.5,33.600006103515625,3.1622776601683795,208.06249061279644
euega2v7,Grüne,friend1,P2,friend,P,2,1,2.0,3,3,5,3.0,5,1,4,1.0,2,299.5,216.60000610351562,28.5,237.60000610351562,4.69041575982343,271.8124353299532
euega2v7,Grüne,friend1,P3,friend,P,2,1,2.0,3,1,1,1.0,1,1,0,1.0,2,299.5,216.60000610351562,455.5,171.60000610351562,2.449489742783178,162.3607095328177
euega2v7,Grüne,friend1,P4,friend,P,2,1,2.0,3,3,3,5.0,3,1,2,3.0,0,299.5,216.60000610351562,166.5,305.6000061035156,3.7416573867739413,160.0312469488381
euega2v7,Grüne,friend2,friend3,friend,friend,2,2,3.0,3,1,1,2.0,2,1,1,1.0,1,277.5,294.6000061035156,414.5,189.60000610351562,2.0,172.60938560808333
euega2v7,Grüne,friend2,GreenVoter,friend,voter,2,2,3.0,3,1,2,2.0,2,1,0,1.0,1,277.5,294.6000061035156,382.5,201.60000610351562,1.7320508075688772,140.2640367307315
euega2v7,Grüne,friend2,AfDVoter,friend,voter,2,2,3.0,3,4,5,5.0,4,2,3,2.0,1,277.5,294.6000061035156,64.5,414.6000061035156,4.242640687119285,244.47699278255203
euega2v7,Grüne,friend2,P1,friend,P,2,2,3.0,3,3,3,3.0,5,1,1,0.0,2,277.5,294.6000061035156,200.5,33.600006103515625,2.449489742783178,272.12129648375554
euega2v7,Grüne,friend2,P2,friend,P,2,2,3.0,3,3,5,3.0,5,1,3,0.0,2,277.5,294.6000061035156,28.5,237.60000610351562,3.7416573867739413,255.44079548889601
euega2v7,Grüne,friend2,P3,friend,P,2,2,3.0,3,1,1,1.0,1,1,1,2.0,2,277.5,294.6000061035156,455.5,171.60000610351562,3.1622776601683795,216.3631207022121
euega2v7,Grüne,friend2,P4,friend,P,2,2,3.0,3,3,3,5.0,3,1,1,2.0,0,277.5,294.6000061035156,166.5,305.6000061035156,2.449489742783178,111.5437134042076
euega2v7,Grüne,friend3,GreenVoter,friend,voter,1,1,2.0,2,1,2,2.0,2,0,1,0.0,0,414.5,189.60000610351562,382.5,201.60000610351562,1.0,34.17601498127012
euega2v7,Grüne,friend3,AfDVoter,friend,voter,1,1,2.0,2,4,5,5.0,4,3,4,3.0,2,414.5,189.60000610351562,64.5,414.6000061035156,6.164414002968976,416.08292442733097
euega2v7,Grüne,friend3,P1,friend,P,1,1,2.0,2,3,3,3.0,5,2,2,1.0,3,414.5,189.60000610351562,200.5,33.600006103515625,4.242640687119285,264.8244701684495
euega2v7,Grüne,friend3,P2,friend,P,1,1,2.0,2,3,5,3.0,5,2,4,1.0,3,414.5,189.60000610351562,28.5,237.60000610351562,5.477225575051661,388.9730067755345
euega2v7,Grüne,friend3,P3,friend,P,1,1,2.0,2,1,1,1.0,1,0,0,1.0,1,414.5,189.60000610351562,455.5,171.60000610351562,1.4142135623730951,44.77722635447622
euega2v7,Grüne,friend3,P4,friend,P,1,1,2.0,2,3,3,5.0,3,2,2,3.0,1,414.5,189.60000610351562,166.5,305.6000061035156,4.242640687119285,273.7882393383616
euega2v7,Grüne,GreenVoter,AfDVoter,voter,voter,1,2,2.0,2,4,5,5.0,4,3,3,3.0,2,382.5,201.60000610351562,64.5,414.6000061035156,5.5677643628300215,382.7440397968334
euega2v7,Grüne,GreenVoter,P1,voter,P,1,2,2.0,2,3,3,3.0,5,2,1,1.0,3,382.5,201.60000610351562,200.5,33.600006103515625,3.872983346207417,247.68528418135784
euega2v7,Grüne,GreenVoter,P2,voter,P,1,2,2.0,2,3,5,3.0,5,2,3,1.0,3,382.5,201.60000610351562,28.5,237.60000610351562,4.795831523312719,355.8258000763857
euega2v7,Grüne,GreenVoter,P3,voter,P,1,2,2.0,2,1,1,1.0,1,0,1,1.0,1,382.5,201.60000610351562,455.5,171.60000610351562,1.7320508075688772,78.92401408950256
euega2v7,Grüne,GreenVoter,P4,voter,P,1,2,2.0,2,3,3,5.0,3,2,1,3.0,1,382.5,201.60000610351562,166.5,305.6000061035156,3.872983346207417,239.73318502034715
euega2v7,Grüne,AfDVoter,P1,voter,P,4,5,5.0,4,3,3,3.0,5,1,2,2.0,1,64.5,414.6000061035156,200.5,33.600006103515625,3.1622776601683795,404.5454239019396
euega2v7,Grüne,AfDVoter,P2,voter,P,4,5,5.0,4,3,5,3.0,5,1,0,2.0,1,64.5,414.6000061035156,28.5,237.60000610351562,2.449489742783178,180.62391868188442
euega2v7,Grüne,AfDVoter,P3,voter,P,4,5,5.0,4,1,1,1.0,1,3,4,4.0,3,64.5,414.6000061035156,455.5,171.60000610351562,7.0710678118654755,460.358555910499
euega2v7,Grüne,AfDVoter,P4,voter,P,4,5,5.0,4,3,3,5.0,3,1,2,0.0,1,64.5,414.6000061035156,166.5,305.6000061035156,2.449489742783178,149.2816130673835
euega2v7,Grüne,P1,P2,P,P,3,3,3.0,5,3,5,3.0,5,0,2,0.0,0,200.5,33.600006103515625,28.5,237.60000610351562,2.0,266.8332812825267
euega2v7,Grüne,P1,P3,P,P,3,3,3.0,5,1,1,1.0,1,2,2,2.0,4,200.5,33.600006103515625,455.5,171.60000610351562,5.291502622129181,289.9465467978538
euega2v7,Grüne,P1,P4,P,P,3,3,3.0,5,3,3,5.0,3,0,0,2.0,2,200.5,33.600006103515625,166.5,305.6000061035156,2.8284271247461903,274.11676344215067
euega2v7,Grüne,P2,P3,P,P,3,5,3.0,5,1,1,1.0,1,2,4,2.0,4,28.5,237.60000610351562,455.5,171.60000610351562,6.324555320336759,432.0705960835567
euega2v7,Grüne,P2,P4,P,P,3,5,3.0,5,3,3,5.0,3,0,2,2.0,2,28.5,237.60000610351562,166.5,305.6000061035156,3.4641016151377544,153.8440769090575
euega2v7,Grüne,P3,P4,P,P,1,1,1.0,1,3,3,5.0,3,2,2,4.0,2,455.5,171.60000610351562,166.5,305.6000061035156,5.291502622129181,318.5545479191908
